0,1,2,3,4,5,6
18.59,56.02,14.52,54.81,15.17,0.38,19.23
15.72,60.28,14.76,55.83,15.92,0.41,27.22
16.77,50.37,16.0,49.82,16.6,0.44,37.43
22.01,47.17,15.83,39.54,16.55,0.44,41.92
26.49,40.56,18.35,39.28,15.56,0.43,61.28
21.85,30.37,17.59,46.72,14.78,0.43,71.56
16.2,25.22,15.65,55.76,15.2,0.43,75.24
16.96,19.96,16.0,45.48,15.65,0.43,76.8
17.17,24.05,16.09,37.45,16.12,0.43,71.3
15.96,22.94,16.92,34.22,15.5,0.42,70.35
18.73,38.9,16.91,45.44,15.0,0.42,62.54
16.9,37.55,14.71,61.3,15.64,0.43,55.06
16.23,35.03,15.61,50.43,16.61,0.45,52.57
18.78,38.98,15.9,44.78,16.65,0.45,50.41
16.32,47.1,16.6,43.08,15.76,0.42,36.0
13.55,62.01,17.56,50.83,15.0,0.41,39.63
13.98,54.86,14.58,62.6,13.04,0.47,35.55
12.09,37.59,14.53,52.37,16.18,0.49,30.4
16.68,36.08,14.91,49.61,16.87,0.51,22.26
17.4,42.51,16.04,44.15,16.44,0.5,17.61
14.86,48.04,16.75,53.0,15.66,0.48,16.83
15.58,43.64,16.7,61.69,15.86,0.48,22.41
19.58,72.72,15.77,54.99,16.66,0.5,20.35
48.64,256.62,15.63,52.26,17.24,0.54,36.77
20.18,24.73,15.61,56.99,15.06,0.52,73.44
19.27,44.96,15.17,48.63,15.6,0.51,77.73
16.21,19.45,15.42,44.24,16.07,0.51,77.43
16.81,24.02,13.77,33.77,15.4,0.5,77.72
16.61,21.42,14.68,36.18,14.82,0.47,79.51
16.92,36.61,14.16,46.16,14.96,0.46,81.22
12.0,16.64,13.65,47.43,16.0,0.47,85.04
9.1,16.37,14.64,40.81,17.04,0.48,83.34
8.66,29.27,12.99,37.17,16.97,0.48,75.34
9.36,33.84,13.63,39.02,15.84,0.46,63.5
11.66,44.4,15.32,46.35,15.39,0.47,57.08
19.9,55.52,15.06,61.09,16.15,0.5,49.9
28.93,81.1,15.08,53.9,16.78,0.53,51.7
31.08,71.11,14.6,47.16,16.72,0.54,47.13
29.2,69.34,15.23,43.56,12.75,0.52,44.92
29.4,80.98,14.7,48.82,14.41,0.5,48.48
27.08,61.24,13.97,60.76,15.12,0.5,46.39
28.23,55.6,13.46,50.56,15.65,0.51,40.78
23.4,71.28,12.62,46.39,15.93,0.51,34.32
24.39,90.84,12.95,39.85,15.0,0.5,32.46
34.88,145.82,14.34,44.7,14.57,0.52,32.33
56.39,244.8,14.33,58.2,15.0,0.53,36.03
33.62,37.47,13.75,32.92,15.18,0.54,77.37
27.29,35.07,14.89,36.51,14.7,0.52,84.28
17.36,28.84,13.64,45.16,15.12,0.5,94.44
16.35,58.51,13.5,42.52,15.78,0.51,93.89
12.78,49.88,12.6,30.21,15.41,0.5,92.96
14.12,22.23,14.08,33.69,14.98,0.47,94.93
16.66,28.94,13.43,45.93,14.95,0.46,93.46
12.33,39.28,13.36,47.08,15.98,0.48,88.24
11.14,58.12,13.45,47.04,16.72,0.49,77.1
17.13,59.05,13.88,39.61,16.34,0.5,70.18
22.07,70.02,14.04,43.46,15.0,0.51,67.5
19.95,72.51,13.7,51.33,14.64,0.51,63.51
20.28,63.02,13.24,52.14,15.22,0.51,59.37
18.46,49.44,13.25,45.1,13.04,0.46,61.69
17.2,51.08,13.22,38.54,15.17,0.46,56.82
24.83,69.72,13.26,40.92,14.47,0.44,56.67
28.36,77.4,12.74,44.76,13.95,0.43,44.48
28.78,76.66,12.26,50.84,14.66,0.45,39.12
36.44,89.2,12.7,46.45,15.55,0.48,45.28
38.4,115.85,13.18,40.14,15.84,0.5,41.91
50.96,140.3,13.72,40.08,14.98,0.5,50.06
42.18,99.31,13.8,43.06,14.16,0.5,63.25
38.29,64.37,13.48,51.14,14.69,0.5,78.48
34.46,51.42,13.57,42.95,15.49,0.52,87.18
34.45,45.33,13.7,38.1,16.03,0.53,96.27
39.04,52.46,14.32,31.01,15.47,0.52,98.53
29.74,39.66,13.97,37.28,14.75,0.5,100.41
22.93,31.16,12.78,49.23,15.12,0.49,103.36
21.71,38.33,13.0,39.83,15.91,0.5,107.34
23.58,39.25,13.34,36.66,16.52,0.5,106.92
18.87,34.86,14.01,28.04,16.05,0.48,104.73
17.86,42.86,13.74,37.45,15.14,0.46,94.69
14.84,47.26,13.17,51.29,15.02,0.46,81.99
22.1,53.86,13.18,47.66,15.65,0.48,66.85
24.84,57.89,13.5,45.54,15.93,0.53,55.81
31.92,58.74,13.49,36.06,15.39,0.55,54.01
32.55,68.83,15.16,39.63,14.51,0.54,51.74
33.92,66.61,14.46,45.36,12.49,0.53,56.57
43.27,87.18,13.36,49.2,15.53,0.55,64.38
50.04,91.93,12.92,45.28,16.0,0.55,65.27
54.68,91.42,12.79,36.43,15.44,0.54,58.33
46.51,79.95,12.82,40.2,14.32,0.5,58.51
39.95,75.04,12.98,46.05,14.08,0.48,54.96
34.53,75.38,12.81,47.14,14.84,0.49,55.33
40.82,79.24,12.98,44.55,15.38,0.51,58.36
38.82,76.14,12.8,34.86,15.19,0.51,70.95
45.51,73.61,14.08,33.58,14.47,0.52,83.96
37.08,62.57,14.01,38.84,14.43,0.52,98.15
34.75,54.35,13.8,42.47,15.36,0.54,107.21
30.79,40.65,13.84,37.83,16.42,0.56,103.06
25.86,41.0,13.33,32.68,17.06,0.57,105.54
25.39,39.84,14.6,29.68,16.62,0.56,103.85
27.44,35.99,13.96,38.39,16.28,0.54,99.27
20.67,30.48,12.82,49.59,16.86,0.54,100.32
23.06,33.62,13.74,42.4,17.18,0.54,88.33
20.23,44.99,13.98,39.16,17.68,0.55,82.56
24.75,53.2,14.55,34.22,16.49,0.53,76.61
23.65,55.94,14.32,38.86,15.01,0.5,66.34
20.65,66.09,13.58,49.5,14.4,0.47,58.85
22.13,98.63,12.86,43.94,14.39,0.46,64.35
20.75,81.77,12.75,43.72,15.14,0.46,63.76
19.54,46.28,13.57,32.91,11.29,0.43,53.88
16.84,49.91,14.16,40.14,12.87,0.4,43.36
19.76,46.76,13.24,48.2,13.02,0.4,41.69
20.75,45.96,12.94,43.13,13.67,0.4,39.48
16.14,42.44,12.63,41.35,14.34,0.42,22.79
19.23,47.08,12.73,32.48,13.94,0.43,15.08
20.3,49.18,14.45,38.09,13.53,0.43,7.23
23.17,59.28,13.73,44.38,13.55,0.44,14.02
24.87,59.23,13.98,44.21,14.42,0.47,35.44
32.47,59.07,15.08,39.67,15.19,0.5,57.47
32.39,55.76,16.51,31.17,15.38,0.53,84.9
39.96,69.1,17.12,34.56,14.91,0.55,109.3
37.42,53.63,16.04,44.74,15.09,0.56,115.76
34.07,48.14,14.73,42.9,16.11,0.59,117.26
31.95,48.16,14.2,36.34,17.19,0.61,112.58
32.6,44.08,12.63,28.76,17.47,0.6,105.42
34.61,49.78,13.24,25.74,16.78,0.58,106.33
29.38,55.57,14.24,34.56,16.49,0.55,100.48
21.72,54.9,14.88,47.77,17.08,0.55,94.6
21.94,63.48,14.87,44.11,17.18,0.54,78.69
17.87,56.72,13.17,39.14,16.85,0.53,70.14
25.66,53.54,13.36,35.28,15.57,0.51,65.25
18.27,54.35,14.81,40.11,15.09,0.5,58.95
15.62,63.61,14.12,57.43,15.53,0.5,56.57
21.94,60.42,14.04,46.28,12.99,0.52,52.58
27.64,76.4,13.59,42.22,15.62,0.54,46.86
36.19,100.0,13.96,36.18,14.74,0.54,41.51
40.2,129.9,13.73,40.66,13.84,0.54,44.59
41.22,120.09,13.26,54.78,14.16,0.54,43.23
29.49,101.44,13.03,46.83,14.85,0.55,38.12
40.39,121.22,12.97,45.15,15.36,0.58,41.56
56.36,128.56,13.8,32.88,14.46,0.58,46.99
56.48,130.76,14.28,37.19,13.72,0.59,60.8
48.04,121.31,12.96,45.33,13.72,0.59,72.9
45.19,108.97,13.46,40.27,14.68,0.6,89.04
45.1,91.97,13.78,36.75,14.99,0.6,94.93
35.69,64.64,13.74,26.75,14.5,0.56,94.55
29.63,57.03,13.84,32.61,13.86,0.52,94.83
29.37,49.46,12.63,43.28,13.78,0.5,99.75
23.93,48.94,12.25,38.82,14.7,0.51,103.47
17.34,38.31,12.75,34.55,15.48,0.52,106.94
16.41,35.96,12.11,26.92,15.48,0.5,105.25
12.03,42.89,13.46,33.17,14.51,0.48,97.58
12.75,49.77,13.71,43.68,13.96,0.47,86.22
12.35,50.13,13.0,47.85,14.45,0.49,76.51
18.29,49.39,13.0,43.57,14.86,0.52,63.82
26.7,46.58,13.41,36.91,14.87,0.54,59.76
37.06,49.54,13.98,36.59,13.76,0.53,60.36
29.04,51.38,13.53,40.02,11.79,0.47,59.24
22.44,49.79,12.49,46.39,14.23,0.47,67.8
20.93,51.63,11.85,42.16,14.94,0.47,63.58
26.68,62.22,11.2,36.57,15.0,0.49,49.12
39.87,83.75,12.42,33.92,14.5,0.52,44.61
60.78,107.31,12.4,36.27,13.69,0.54,49.32
53.23,103.64,11.9,46.8,14.17,0.54,52.27
51.82,99.61,11.64,43.22,14.76,0.54,59.58
48.3,76.9,12.1,37.53,15.0,0.55,74.44
50.9,72.28,12.65,30.3,14.33,0.54,90.07
44.53,66.38,12.62,34.2,13.95,0.54,103.52
36.23,57.16,12.02,41.22,14.08,0.52,115.08
30.27,42.67,11.8,36.81,14.64,0.52,118.79
28.79,35.74,11.61,35.45,15.23,0.52,121.56
20.56,31.48,12.44,27.48,15.09,0.51,121.55
16.23,30.99,12.36,32.03,14.57,0.49,121.3
12.25,28.96,11.6,41.55,14.94,0.49,123.33
9.96,22.81,11.51,37.64,15.64,0.5,121.23
7.94,24.19,11.76,38.0,16.19,0.5,116.25
9.98,30.71,11.97,31.18,15.4,0.48,101.4
13.02,44.55,12.43,34.01,14.18,0.49,88.41
16.43,45.3,12.56,40.25,13.85,0.51,86.66
18.92,51.87,11.99,41.2,14.49,0.52,86.22
22.64,54.22,11.75,39.0,14.86,0.52,85.01
21.22,55.98,12.05,30.74,11.89,0.51,78.89
27.26,56.7,12.2,35.44,13.22,0.5,52.9
22.7,52.43,12.66,39.78,13.06,0.51,41.75
26.92,55.82,12.38,41.56,13.64,0.52,50.78
27.78,58.28,12.57,39.08,14.28,0.55,46.44
46.68,72.1,12.68,33.01,14.48,0.59,48.16
82.01,112.72,14.61,34.31,13.8,0.64,41.83
109.43,144.63,15.21,35.47,13.44,0.68,53.58
105.3,169.86,14.58,40.8,14.05,0.71,84.82
80.54,140.34,13.95,35.3,14.27,0.7,106.03
51.61,92.11,13.57,31.64,14.67,0.69,110.67
52.33,69.11,13.67,31.31,14.07,0.64,112.51
32.93,35.76,12.96,34.35,13.78,0.59,117.79
21.54,26.12,12.11,39.84,14.11,0.58,121.4
20.78,32.32,12.14,35.2,15.06,0.59,120.75
22.27,36.33,11.71,31.67,15.86,0.59,117.22
28.15,36.82,12.78,24.92,15.52,0.56,113.24
22.74,24.54,12.86,31.64,15.16,0.53,102.09
16.52,28.97,11.86,43.96,15.45,0.52,99.31
16.56,44.15,12.02,40.14,15.92,0.54,86.07
16.93,50.98,13.93,38.85,16.02,0.59,32.8
26.91,77.06,20.73,31.14,15.02,0.77,3.33
34.64,106.6,22.96,35.06,14.13,0.94,2.23
39.17,125.18,21.96,43.3,14.25,1.08,0.95
41.85,128.06,18.92,40.37,12.24,1.14,3.3
42.03,116.38,17.67,39.96,14.68,1.17,6.1
51.4,119.94,17.08,31.72,14.28,1.16,5.56
53.68,117.62,17.73,35.37,13.43,1.12,9.38
53.77,111.36,18.07,42.31,13.47,1.08,10.68
58.56,101.66,16.76,41.44,14.42,1.05,22.46
69.36,113.84,16.52,39.53,14.91,1.02,22.92
78.24,129.96,16.44,31.78,14.38,0.98,32.9
98.45,154.65,20.24,32.35,13.84,0.96,70.83
114.56,188.17,19.59,37.24,13.86,0.95,100.14
108.57,193.0,17.12,39.54,14.4,0.94,111.78
94.28,150.59,15.85,35.78,14.96,0.91,120.62
66.61,93.62,13.75,28.24,15.12,0.85,119.5
56.44,61.98,14.85,26.59,14.57,0.76,119.84
38.1,47.22,15.14,32.77,14.54,0.71,120.58
36.79,38.17,13.52,40.04,15.68,0.7,126.22
28.58,33.87,14.47,28.7,17.17,0.7,120.84
24.36,38.96,16.1,25.52,16.56,0.65,124.09
21.01,47.18,16.66,35.87,15.54,0.64,102.66
23.9,65.96,16.37,48.96,15.74,0.68,86.84
32.96,84.34,16.49,42.06,16.05,0.73,73.41
52.15,95.96,16.16,38.19,16.25,0.75,83.7
57.62,100.29,16.1,32.52,15.24,0.74,81.08
50.24,107.1,15.75,36.4,11.82,0.67,48.82
55.41,105.29,15.75,47.91,14.01,0.68,22.88
58.47,104.52,15.51,42.27,14.78,0.71,25.39
61.46,102.75,15.52,38.8,15.2,0.74,58.0
67.07,112.0,16.5,30.26,14.34,0.76,35.94
66.78,118.56,17.53,34.84,13.44,0.78,20.61
73.3,118.88,18.02,43.95,13.7,0.82,17.66
92.04,155.64,18.55,42.68,14.59,0.92,37.25
111.9,172.67,18.61,39.43,15.28,0.95,85.36
99.86,156.9,19.15,29.54,15.06,0.94,114.02
84.55,121.4,17.7,33.33,14.52,0.88,116.44
67.18,90.12,15.43,43.15,14.52,0.81,110.4
47.44,59.86,14.36,38.6,15.3,0.78,113.15
27.58,54.4,14.14,34.79,15.88,0.75,111.01
23.32,54.26,14.1,24.76,15.79,0.69,104.76
28.32,57.25,14.72,26.37,15.18,0.62,104.7
22.76,60.02,13.34,39.44,15.09,0.58,103.37
16.78,58.46,12.35,39.26,15.98,0.58,104.51
14.49,57.07,13.11,35.13,16.5,0.58,96.78
17.26,72.16,12.96,32.05,16.21,0.56,86.72
26.93,77.94,14.68,33.77,15.08,0.55,74.89
23.95,85.56,14.65,39.42,14.39,0.56,70.26
27.99,83.91,13.6,47.28,14.9,0.56,73.35
35.94,84.03,13.05,42.42,15.26,0.56,67.42
31.2,85.44,13.47,35.43,12.37,0.56,57.37
31.12,80.16,14.28,33.08,13.7,0.54,59.42
33.96,75.4,14.61,37.01,13.1,0.51,65.11
28.58,66.24,13.68,47.61,13.54,0.5,68.12
35.69,74.12,13.29,41.36,14.07,0.51,60.78
42.04,77.04,13.37,37.64,14.37,0.52,48.66
51.66,106.21,14.28,33.1,13.66,0.55,44.47
73.57,159.87,15.02,36.44,12.96,0.57,56.56
68.84,154.6,14.5,45.19,13.33,0.58,72.53
50.09,137.27,14.21,38.3,13.69,0.6,85.42
45.2,134.26,13.79,35.05,13.35,0.6,90.26
52.02,127.94,13.71,25.84,12.52,0.55,96.2
41.41,123.21,13.53,30.33,12.31,0.52,102.67
34.47,111.19,12.83,41.32,12.58,0.52,106.03
30.32,93.4,12.88,35.7,13.6,0.52,109.48
26.82,90.26,12.38,32.04,14.12,0.52,102.18
25.54,79.22,11.28,22.06,13.9,0.5,93.9
22.77,73.38,12.67,26.96,13.46,0.48,92.66
16.89,69.86,13.79,38.71,13.24,0.46,87.59
16.16,70.14,12.94,42.6,13.4,0.45,83.11
17.63,86.15,12.66,39.82,13.48,0.46,77.02
17.87,90.84,11.87,31.07,13.0,0.46,78.99
21.5,113.32,12.66,31.41,12.17,0.44,77.69
23.12,115.72,12.2,36.31,11.71,0.42,70.65
17.75,104.0,11.69,40.29,10.58,0.38,61.2
21.28,87.76,12.02,38.2,13.08,0.4,49.17
21.11,85.51,12.41,32.22,13.12,0.41,46.18
28.55,87.57,12.4,31.54,12.42,0.4,53.14
33.26,88.12,12.21,35.11,12.4,0.4,49.14
42.47,103.68,11.8,41.71,13.04,0.46,51.02
42.65,109.04,11.72,38.01,13.45,0.49,51.28
46.58,111.18,11.86,33.08,13.61,0.51,48.78
54.76,117.62,12.72,29.33,12.68,0.52,65.13
54.24,118.82,12.58,31.19,11.88,0.51,82.69
40.16,101.42,12.07,38.66,12.22,0.5,94.5
41.36,85.27,11.86,33.78,12.72,0.5,102.2
33.84,80.16,11.99,31.16,13.21,0.5,106.37
38.63,76.26,12.32,26.41,12.75,0.47,103.98
28.2,67.54,12.0,31.28,12.56,0.45,108.18
28.57,65.92,11.08,40.16,13.18,0.45,113.89
20.8,59.1,11.45,33.46,14.18,0.48,114.61
18.23,61.85,11.59,31.61,14.9,0.48,111.46
25.97,61.39,12.28,24.34,14.39,0.46,104.49
26.54,67.39,12.72,30.07,13.56,0.45,89.46
23.29,66.98,12.88,40.13,13.51,0.46,72.42
19.86,72.29,13.6,39.39,14.06,0.48,63.46
19.05,79.79,14.02,37.85,14.6,0.52,59.66
23.94,93.43,14.84,29.72,14.1,0.52,69.55
31.27,87.59,14.05,31.9,11.07,0.49,73.82
36.54,80.62,12.93,37.99,12.74,0.47,73.58
28.06,73.0,12.08,38.34,13.34,0.47,70.6
35.51,67.24,11.7,35.58,13.81,0.48,60.29
38.1,69.67,12.02,30.61,13.76,0.49,50.66
43.95,86.72,12.38,33.28,13.05,0.5,54.97
53.72,105.24,12.34,37.73,13.02,0.52,55.04
58.37,118.94,12.01,38.74,13.44,0.55,58.14
62.98,128.07,12.3,34.81,14.02,0.58,83.38
61.54,116.36,12.77,29.74,14.06,0.58,106.44
47.71,103.05,12.81,30.01,13.53,0.56,114.84
44.29,84.38,12.37,33.79,13.21,0.54,119.53
37.69,63.54,11.88,35.89,13.72,0.54,124.8
27.36,51.07,11.91,31.56,14.25,0.55,124.78
26.62,48.39,11.97,27.42,14.61,0.54,124.3
28.01,50.2,12.28,26.51,14.14,0.51,123.64
19.71,46.46,11.66,32.77,13.6,0.49,125.88
15.32,48.84,11.08,38.18,14.18,0.49,123.51
16.74,48.03,11.29,33.45,14.98,0.5,117.24
22.2,56.2,11.66,32.73,15.06,0.51,103.69
24.35,59.49,13.11,29.82,14.08,0.54,81.65
25.57,72.07,15.29,33.44,13.17,0.62,37.71
32.5,86.85,19.68,43.01,13.62,0.81,6.62
53.56,101.43,19.12,38.82,14.23,0.94,9.6
78.54,149.74,18.12,35.72,11.74,1.08,3.84
80.17,159.06,18.69,29.42,12.99,1.17,2.84
75.27,146.6,19.41,33.33,12.54,1.23,4.44
78.96,156.32,18.69,41.0,12.85,1.21,3.95
83.9,156.52,17.0,39.44,13.57,1.18,8.52
101.91,164.86,16.64,38.12,14.23,1.17,8.59
127.66,194.28,17.27,30.49,13.96,1.17,13.42
154.79,241.04,20.59,32.73,13.23,1.16,50.48
143.89,233.72,21.22,37.66,13.14,1.15,81.01
123.66,224.06,19.5,36.89,13.87,1.16,120.5
103.45,207.94,17.44,34.78,14.18,1.12,128.02
88.02,158.38,16.33,26.64,14.32,1.0,132.17
66.34,110.56,15.7,28.07,13.77,0.88,127.62
39.98,77.79,14.2,34.66,13.42,0.78,115.1
23.84,48.99,13.2,36.06,14.17,0.76,122.02
35.01,44.22,12.88,29.64,15.08,0.75,118.73
25.25,38.24,12.17,22.67,15.52,0.72,119.5
21.19,39.08,14.03,21.3,14.99,0.66,113.72
16.0,39.78,14.86,33.23,14.77,0.62,99.19
17.74,42.13,14.19,44.04,15.03,0.62,58.61
19.58,59.46,15.71,39.22,15.28,0.68,34.19
28.82,88.49,17.92,35.08,15.08,0.75,44.35
40.75,110.71,20.43,33.09,14.19,0.84,12.86
49.95,150.52,22.43,35.95,13.24,0.98,4.46
54.49,151.84,20.15,44.64,11.02,0.98,2.95
58.35,151.99,18.45,39.2,13.57,1.04,2.35
67.53,152.02,17.21,36.38,13.91,1.04,4.61
63.25,145.75,17.69,32.29,13.07,1.01,1.59
68.66,148.05,17.65,36.82,12.37,1.0,0.41
68.2,133.75,16.21,44.95,12.77,1.01,0.02
56.05,127.85,16.33,39.97,13.59,1.04,1.64
67.62,145.9,17.71,37.37,14.12,1.07,18.8
80.65,158.31,24.67,30.19,13.54,1.07,74.57
80.22,152.58,25.61,35.04,13.14,1.01,107.25
75.92,121.51,19.74,41.69,13.38,0.93,129.23
64.23,96.53,17.08,35.17,14.02,0.89,147.19
54.0,70.11,15.34,30.33,14.43,0.86,156.79
44.64,63.53,13.39,18.82,14.17,0.81,160.38
47.54,65.7,14.92,20.08,14.42,0.79,154.74
44.2,69.74,14.32,28.8,15.02,0.77,154.58
36.11,68.26,14.05,32.53,16.11,0.78,136.04
34.16,75.7,14.97,29.2,16.82,0.76,124.36
25.04,78.02,14.52,22.89,16.35,0.72,110.06
23.08,86.58,17.18,28.1,15.46,0.66,99.92
25.98,99.44,16.2,41.6,14.8,0.62,96.52
26.54,97.0,15.03,48.22,15.08,0.62,87.31
25.85,87.0,14.88,42.98,15.61,0.62,85.88
29.54,84.74,14.36,35.75,15.23,0.6,80.04
30.8,80.81,13.99,36.08,10.62,0.55,70.13
29.59,77.9,13.24,42.55,12.18,0.52,69.39
27.5,75.33,12.61,46.97,12.62,0.5,69.98
31.24,66.37,12.89,40.3,12.87,0.5,64.54
28.38,60.16,13.0,35.06,13.06,0.5,58.58
28.17,69.29,13.41,33.74,12.12,0.49,53.8
46.64,85.35,13.21,38.0,11.62,0.5,55.13
49.98,94.77,12.78,46.51,11.97,0.51,64.51
45.41,84.09,12.88,39.45,12.54,0.54,83.99
41.12,79.86,13.31,34.01,13.08,0.57,103.86
39.97,68.45,13.79,27.78,12.83,0.57,117.37
38.56,61.3,13.33,31.44,12.2,0.56,121.49
37.17,52.24,12.42,43.91,12.52,0.56,125.04
29.6,50.0,11.96,34.9,13.13,0.57,121.99
28.58,55.11,11.79,31.83,13.91,0.58,118.42
34.66,58.39,10.9,18.33,13.52,0.56,116.2
36.51,57.1,12.17,20.24,13.34,0.55,115.82
27.52,51.73,13.13,36.78,14.0,0.55,113.66
22.12,55.0,13.56,38.74,14.76,0.56,108.31
24.66,57.28,13.87,37.63,15.13,0.57,90.08
23.7,67.49,15.64,28.15,14.48,0.59,67.55
35.03,89.94,16.63,35.56,13.67,0.64,53.7
50.14,101.45,16.0,46.02,13.46,0.7,54.48
60.33,111.93,15.28,45.54,14.0,0.73,57.1
68.89,132.92,14.94,40.08,12.08,0.76,49.46
74.26,162.16,16.68,33.94,13.67,0.84,14.95
82.08,198.63,18.37,37.65,12.87,0.86,24.62
80.3,185.37,17.56,43.14,12.65,0.86,26.92
90.48,192.97,15.9,44.66,13.06,0.87,27.4
90.94,180.68,15.42,39.3,13.49,0.88,36.03
90.32,186.96,15.5,32.8,13.58,0.87,37.32
104.82,189.25,17.02,33.34,12.79,0.85,45.05
98.25,187.03,17.5,38.08,12.41,0.84,87.12
88.16,180.25,16.41,42.59,13.08,0.86,124.27
76.27,149.02,15.17,35.9,13.87,0.86,139.78
60.59,103.02,13.4,29.54,14.11,0.82,133.73
56.43,68.99,13.65,19.62,13.48,0.76,117.56
40.54,71.17,13.43,23.42,13.06,0.68,108.52
35.23,57.58,11.83,37.6,13.51,0.66,113.59
31.31,70.75,11.21,28.02,14.14,0.66,113.72
34.56,86.88,12.02,23.6,14.67,0.64,114.66
30.35,90.18,12.18,15.84,13.93,0.59,111.34
26.2,94.16,13.51,25.35,13.62,0.56,100.72
29.8,88.04,16.04,48.64,14.16,0.57,80.74
26.92,97.38,17.22,43.78,14.59,0.65,28.85
44.1,138.74,20.94,42.4,15.05,0.88,8.32
69.06,171.84,22.32,31.3,14.48,1.06,10.41
77.94,176.74,23.07,38.9,13.74,1.12,29.77
69.77,165.41,20.99,49.94,11.13,1.07,44.71
66.16,148.0,19.15,45.09,13.62,1.03,32.46
61.86,146.49,17.42,41.7,14.06,1.0,14.62
80.72,150.98,17.68,30.91,13.43,0.96,14.2
75.98,156.2,18.26,37.52,12.82,0.93,9.74
87.75,165.92,18.4,47.97,12.65,0.97,4.19
107.73,199.72,18.22,47.1,13.42,1.07,7.03
136.15,244.97,18.8,43.04,13.94,1.12,23.68
135.02,253.82,22.11,33.17,13.6,1.15,61.35
130.57,249.28,22.5,34.7,13.03,1.1,102.36
77.19,83.83,15.22,42.93,13.58,0.95,121.92
52.02,67.68,13.74,33.24,14.23,0.9,123.48
32.58,96.01,12.35,23.43,14.33,0.83,120.6
43.6,101.79,12.27,19.17,13.64,0.75,124.63
27.92,66.97,12.67,24.31,13.73,0.7,127.48
1.78,92.49,11.73,33.88,12.8,0.74,116.16
6.06,110.53,12.32,27.85,14.62,0.72,103.34
18.3,128.65,15.51,23.27,14.82,0.73,79.36
29.49,163.12,19.58,21.45,14.11,0.74,51.25
46.97,282.93,24.65,38.0,13.6,0.95,7.74
79.56,397.74,23.35,60.03,14.16,1.19,35.14
90.42,320.39,20.78,49.77,14.36,1.18,45.79
78.57,243.0,19.23,46.37,14.42,1.13,48.2
70.04,242.96,19.27,36.72,10.96,0.97,51.57
65.85,212.44,17.61,44.75,12.15,0.88,52.74
62.06,180.25,14.93,55.76,12.22,0.82,54.85
53.94,149.02,14.31,46.72,12.6,0.79,47.8
49.06,137.94,14.08,43.56,11.38,0.76,41.92
53.0,169.81,15.08,35.18,12.71,0.72,31.22
55.72,184.9,15.86,41.5,12.08,0.71,22.65
67.88,253.64,16.28,52.28,12.32,0.78,34.82
90.15,304.04,16.19,46.9,11.37,0.83,62.7
102.74,298.53,16.56,42.62,13.94,0.9,91.1
112.2,307.5,16.0,29.69,13.48,0.93,121.98
108.14,291.39,16.6,32.34,12.94,0.87,111.67
87.9,238.86,14.44,45.54,10.54,0.78,99.43
73.88,201.54,12.02,40.54,12.96,0.76,105.7
60.22,169.81,12.01,32.0,13.69,0.73,101.72
52.3,141.95,11.03,21.22,13.63,0.68,105.22
45.44,139.05,12.18,19.9,11.22,0.62,100.89
37.86,130.45,13.0,30.17,13.61,0.59,96.47
33.14,118.43,14.03,43.06,14.29,0.59,79.79
29.66,114.68,15.64,41.95,14.76,0.61,38.62
38.25,141.04,20.59,36.64,11.62,0.8,1.78
55.28,248.16,24.88,42.02,12.94,1.29,6.86
93.13,353.22,24.03,49.54,12.51,1.92,5.2
124.86,328.12,19.74,53.9,12.88,2.04,0.89
114.24,237.14,17.62,44.93,11.4,1.93,3.77
108.21,190.59,16.91,40.62,13.48,1.82,8.51
104.47,184.72,20.14,38.54,12.44,1.6,21.46
98.88,198.03,21.11,41.53,11.66,1.37,34.31
91.41,190.56,19.37,50.61,10.89,1.22,47.93
82.88,165.49,18.27,44.19,13.28,1.12,49.48
73.48,148.53,17.68,40.27,13.51,1.03,46.9
66.42,160.41,19.26,35.21,12.94,0.93,49.14
72.25,184.93,19.63,39.53,11.03,0.87,75.09
82.95,215.23,18.32,49.09,13.5,0.88,112.7
86.66,233.93,17.47,41.88,14.2,0.92,148.35
88.56,247.7,16.12,38.38,14.9,0.94,162.22
89.49,220.16,14.79,22.61,11.04,0.9,125.49
81.81,164.94,15.1,25.02,12.58,0.8,106.85
58.17,122.16,13.94,37.34,12.55,0.73,101.72
44.52,95.84,13.45,32.98,13.38,0.71,107.91
41.58,82.43,13.09,27.14,11.64,0.69,106.41
40.59,78.56,12.16,17.91,13.22,0.63,101.43
35.64,75.44,13.25,28.16,12.7,0.57,91.09
26.87,75.08,15.87,46.14,12.56,0.56,76.16
26.88,95.22,15.92,52.5,10.78,0.59,69.0
30.67,104.2,15.36,47.68,13.1,0.61,66.58
34.08,104.58,15.74,38.59,12.65,0.62,61.25
39.25,108.3,15.58,41.8,11.61,0.6,70.59
29.46,100.99,14.72,44.38,10.02,0.59,73.81
25.84,93.27,13.53,44.93,12.47,0.58,64.22
33.57,85.91,13.29,41.71,12.56,0.57,77.11
34.91,82.76,13.1,36.59,12.77,0.56,76.97
28.08,87.34,12.9,36.7,10.12,0.53,73.32
27.17,94.0,12.34,39.49,11.62,0.5,75.1
26.98,91.46,11.66,43.5,12.08,0.5,73.01
26.38,84.15,11.66,39.26,12.56,0.5,73.01
28.23,78.99,12.1,35.94,10.2,0.49,83.92
32.93,77.72,12.73,34.73,11.29,0.48,87.76
